cve_id,drift_score,cvss_variance,nvd_score,nvd_cvss_version,github_score,github_cvss_version,assigning_cna,nvd_status
CVE-2024-57077,0.4,0.0,9.1,3.1,9.1,3.1,mitre,Awaiting Analysis
CVE-2024-57079,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-57080,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-57085,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-57436,0.4,0.0,7.2,3.1,7.2,3.1,mitre,Analyzed
CVE-2024-57439,0.4,0.0,4.9,3.1,4.9,3.1,mitre,Analyzed
CVE-2024-5753,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2024-57556,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-57601,0.4,0.0,6.1,3.1,6.1,3.1,mitre,Analyzed
CVE-2024-57602,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Modified
CVE-2024-57603,0.4,0.0,6.3,3.1,6.3,3.1,mitre,Analyzed
CVE-2024-57604,0.4,0.0,9.8,3.1,9.8,3.1,mitre,Analyzed
CVE-2024-57606,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2024-57699,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Awaiting Analysis
CVE-2024-58103,0.4,0.0,5.8,3.1,5.8,3.1,mitre,Awaiting Analysis
CVE-2024-5824,0.4,0.0,7.4,3.0,7.4,3.0,huntr,Awaiting Analysis
CVE-2024-58253,0.4,0.0,2.9,3.1,2.9,3.1,mitre,Awaiting Analysis
CVE-2024-58259,0.4,0.0,8.2,3.1,8.2,3.1,suse,Awaiting Analysis
CVE-2024-5826,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Awaiting Analysis
CVE-2024-58260,0.4,0.0,7.6,3.1,7.6,3.1,suse,Awaiting Analysis
CVE-2024-58264,0.4,0.0,7.5,3.1,7.5,3.1,mitre,Analyzed
CVE-2024-58269,0.4,0.0,4.3,3.1,4.3,3.1,suse,Awaiting Analysis
CVE-2024-5967,0.4,0.0,2.7,3.1,2.7,3.1,redhat,Awaiting Analysis
CVE-2024-5971,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2024-5979,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-5986,0.4,0.0,9.1,3.0,9.1,3.0,huntr,Undergoing Analysis
CVE-2024-6085,0.4,0.0,8.6,3.0,8.6,3.0,huntr,Awaiting Analysis
CVE-2024-6139,0.4,0.0,7.3,3.0,7.3,3.0,huntr,Awaiting Analysis
CVE-2024-6156,0.4,0.0,3.8,3.1,3.8,3.1,ubuntu,Analyzed
CVE-2024-6162,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2024-6219,0.4,0.0,3.8,3.1,3.8,3.1,ubuntu,Analyzed
CVE-2024-6221,0.4,0.0,7.5,3.1,7.5,3.1,huntr,Modified
CVE-2024-6281,0.4,0.0,7.3,3.0,7.3,3.0,huntr,Awaiting Analysis
CVE-2024-6429,0.4,0.0,4.3,3.1,4.3,3.1,ed10eef1-636d-4fbe-9993-6890dfa878f8,Analyzed
CVE-2024-6468,0.6,0.0,7.5,3.1,7.5,3.1,hashicorp,Analyzed
CVE-2024-6483,0.4,0.0,5.3,3.0,5.3,3.0,huntr,Analyzed
CVE-2024-6485,0.4,0.0,6.4,3.1,6.4,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2024-6538,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2024-6577,0.4,0.0,6.3,3.0,6.3,3.0,huntr,Awaiting Analysis
CVE-2024-6706,0.4,0.0,6.1,3.1,6.1,3.1,bbf0bd87-ece2-41be-b873-96928ee8fab9,Modified
CVE-2024-6825,0.4,0.0,8.8,3.0,8.8,3.0,huntr,Modified
CVE-2024-6827,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2024-6829,0.4,0.0,9.1,3.0,9.1,3.0,huntr,Analyzed
CVE-2024-6833,1.0,0.0,5.9,3.1,5.9,3.1,openmainframeproject,Awaiting Analysis
CVE-2024-6844,0.4,0.0,5.3,3.0,5.3,3.0,huntr,Modified
CVE-2024-6851,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Analyzed
CVE-2024-6854,0.4,0.0,7.1,3.0,7.1,3.0,huntr,Analyzed
CVE-2024-6863,0.4,0.0,6.5,3.0,6.5,3.0,huntr,Analyzed
CVE-2024-6875,0.4,0.0,6.5,3.1,6.5,3.1,redhat,Awaiting Analysis
CVE-2024-6960,0.4,0.0,7.5,3.1,7.5,3.1,jfrog,Awaiting Analysis
CVE-2024-6961,0.4,0.0,5.9,3.1,5.9,3.1,jfrog,Awaiting Analysis
CVE-2024-6982,0.4,0.0,8.4,3.0,8.4,3.0,huntr,Awaiting Analysis
CVE-2024-7035,0.4,0.0,6.9,3.0,6.9,3.0,huntr,Analyzed
CVE-2024-7041,0.4,0.0,6.5,3.0,6.5,3.0,huntr,Modified
CVE-2024-7045,0.4,0.0,4.3,3.0,4.3,3.0,huntr,Modified
CVE-2024-7046,0.4,0.0,4.3,3.0,4.3,3.0,huntr,Modified
CVE-2024-7318,0.4,0.0,4.8,3.1,4.8,3.1,redhat,Analyzed
CVE-2024-7319,0.4,0.0,5.0,3.1,5.0,3.1,redhat,Modified
CVE-2024-7340,0.4,0.0,8.8,3.1,8.8,3.1,jfrog,Awaiting Analysis
CVE-2024-7341,0.4,0.0,7.1,3.1,7.1,3.1,redhat,Modified
CVE-2024-7387,0.4,0.0,9.1,3.1,9.1,3.1,redhat,Awaiting Analysis
CVE-2024-7598,0.4,0.0,3.1,3.1,3.1,3.1,liggitt,Awaiting Analysis
CVE-2024-7625,0.4,0.0,5.8,3.1,5.8,3.1,hashicorp,Analyzed
CVE-2024-7631,0.4,0.0,4.3,3.1,4.3,3.1,redhat,Awaiting Analysis
CVE-2024-7768,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-7884,0.4,0.0,7.5,3.1,7.5,3.1,6b35d637-e00f-4228-858c-b20ad6e1d07b,Analyzed
CVE-2024-7885,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Modified
CVE-2024-7983,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-7990,0.4,0.0,8.4,3.0,8.4,3.0,huntr,Analyzed
CVE-2024-8008,0.4,0.0,5.2,3.1,5.2,3.1,ed10eef1-636d-4fbe-9993-6890dfa878f8,Analyzed
CVE-2024-8020,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-8037,0.4,0.0,6.5,3.1,6.5,3.1,ubuntu,Analyzed
CVE-2024-8060,0.4,0.0,8.1,3.0,8.1,3.0,huntr,Awaiting Analysis
CVE-2024-8061,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-8072,0.4,0.0,5.3,3.1,5.3,3.1,jfrog,Analyzed
CVE-2024-8182,0.4,0.0,7.5,3.1,7.5,3.1,tenable,Analyzed
CVE-2024-8183,0.4,0.0,7.6,3.0,7.6,3.0,huntr,Awaiting Analysis
CVE-2024-8185,0.4,0.0,7.5,3.1,7.5,3.1,hashicorp,Analyzed
CVE-2024-8365,0.4,0.0,6.5,3.1,6.5,3.1,hashicorp,Analyzed
CVE-2024-8418,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Modified
CVE-2024-8438,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Analyzed
CVE-2024-8447,0.4,0.0,5.9,3.1,5.9,3.1,redhat,Awaiting Analysis
CVE-2024-8502,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Awaiting Analysis
CVE-2024-8537,0.4,0.0,9.1,3.0,9.1,3.0,huntr,Analyzed
CVE-2024-8616,0.4,0.0,8.2,3.0,8.2,3.0,huntr,Analyzed
CVE-2024-8646,0.4,0.0,6.1,3.1,6.1,3.1,eclipse,Analyzed
CVE-2024-8676,0.4,0.0,7.4,3.1,7.4,3.1,redhat,Awaiting Analysis
CVE-2024-8698,0.4,0.0,7.7,3.1,7.7,3.1,redhat,Awaiting Analysis
CVE-2024-8768,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2024-8775,0.4,0.0,5.5,3.1,5.5,3.1,redhat,Awaiting Analysis
CVE-2024-8859,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Analyzed
CVE-2024-8883,0.4,0.0,6.1,3.1,6.1,3.1,redhat,Modified
CVE-2024-8939,0.4,0.0,6.2,3.1,6.2,3.1,redhat,Awaiting Analysis
CVE-2024-8984,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-9042,0.4,0.0,5.9,3.1,5.9,3.1,liggitt,Awaiting Analysis
CVE-2024-9056,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2024-9070,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Awaiting Analysis
CVE-2024-9180,0.4,0.0,7.2,3.1,7.2,3.1,hashicorp,Analyzed
CVE-2024-9229,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Awaiting Analysis
CVE-2024-9266,0.4,0.0,4.7,3.1,4.7,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2024-9313,1.0,0.0,8.8,3.1,8.8,3.1,ubuntu,Analyzed
CVE-2024-9340,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2024-9355,0.4,0.0,6.5,3.1,6.5,3.1,redhat,Awaiting Analysis
CVE-2024-9407,0.4,0.0,4.7,3.1,4.7,3.1,redhat,Awaiting Analysis
CVE-2024-9427,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2024-9486,0.4,0.0,9.8,3.1,9.8,3.1,liggitt,Analyzed
CVE-2024-9506,0.4,0.0,3.7,3.1,3.7,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2024-9621,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2024-9622,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2024-9666,0.4,0.0,4.7,3.1,4.7,3.1,redhat,Awaiting Analysis
CVE-2024-9675,0.4,0.0,4.4,3.1,4.4,3.1,redhat,Analyzed
CVE-2024-9701,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Awaiting Analysis
CVE-2024-9774,0.4,0.0,6.5,3.0,6.5,3.0,redhat,Awaiting Analysis
CVE-2024-9779,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2024-9902,0.4,0.0,6.3,3.1,6.3,3.1,redhat,Awaiting Analysis
CVE-2024-9979,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2025-0142,0.4,0.0,4.3,3.1,4.3,3.1,zoom,Awaiting Analysis
CVE-2025-0148,0.4,0.0,2.6,3.1,2.6,3.1,zoom,Awaiting Analysis
CVE-2025-0330,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Analyzed
CVE-2025-0426,0.4,0.0,6.2,3.1,6.2,3.1,liggitt,Awaiting Analysis
CVE-2025-0508,0.4,0.0,5.9,3.0,5.9,3.0,huntr,Awaiting Analysis
CVE-2025-0604,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2025-0628,0.4,0.0,8.1,3.0,8.1,3.0,huntr,Awaiting Analysis
CVE-2025-0716,0.4,0.0,4.8,3.1,4.8,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-0736,0.4,0.0,5.5,3.1,5.5,3.1,redhat,Awaiting Analysis
CVE-2025-0750,0.4,0.0,6.6,3.1,6.6,3.1,redhat,Awaiting Analysis
CVE-2025-0928,0.4,0.0,8.8,3.1,8.8,3.1,ubuntu,Analyzed
CVE-2025-10044,0.4,0.0,4.3,3.1,4.3,3.1,redhat,Awaiting Analysis
CVE-2025-10279,0.4,0.0,7.0,3.0,7.0,3.0,huntr,Analyzed
CVE-2025-10281,0.4,0.0,4.7,3.1,4.7,3.1,blacklanternsecurity,Awaiting Analysis
CVE-2025-10282,0.4,0.0,4.7,3.1,4.7,3.1,blacklanternsecurity,Awaiting Analysis
CVE-2025-1057,0.4,0.0,4.3,3.1,4.3,3.1,redhat,Awaiting Analysis
CVE-2025-10630,0.4,0.0,4.3,3.1,4.3,3.1,grafana,Awaiting Analysis
CVE-2025-1088,0.4,0.0,2.7,3.1,2.7,3.1,grafana,Awaiting Analysis
CVE-2025-10926,0.4,0.0,6.1,3.1,6.1,3.1,drupal,Analyzed
CVE-2025-10927,0.4,0.0,6.1,3.1,6.1,3.1,drupal,Analyzed
CVE-2025-10928,0.4,0.0,6.3,3.1,6.3,3.1,drupal,Analyzed
CVE-2025-10929,0.4,0.0,5.3,3.1,5.3,3.1,drupal,Analyzed
CVE-2025-10931,0.4,0.0,3.8,3.1,3.8,3.1,drupal,Analyzed
CVE-2025-10939,0.4,0.0,3.7,3.1,3.7,3.1,redhat,Awaiting Analysis
CVE-2025-1097,0.4,0.0,8.8,3.1,8.8,3.1,liggitt,Awaiting Analysis
CVE-2025-1098,0.4,0.0,8.8,3.1,8.8,3.1,liggitt,Awaiting Analysis
CVE-2025-11065,0.4,0.0,5.3,3.1,5.3,3.1,redhat,Awaiting Analysis
CVE-2025-11148,0.4,0.0,9.8,3.1,9.8,3.1,snyk,Awaiting Analysis
CVE-2025-11149,0.4,0.0,7.5,3.1,7.5,3.1,snyk,Awaiting Analysis
CVE-2025-11157,0.4,0.0,7.8,3.0,7.8,3.0,huntr,Undergoing Analysis
CVE-2025-11222,0.4,0.0,6.1,3.1,6.1,3.1,linecorp,Analyzed
CVE-2025-11374,0.4,0.0,6.5,3.1,6.5,3.1,hashicorp,Analyzed
CVE-2025-11375,0.4,0.0,6.5,3.1,6.5,3.1,hashicorp,Analyzed
CVE-2025-11393,0.4,0.0,8.7,3.1,8.7,3.1,redhat,Awaiting Analysis
CVE-2025-11419,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2025-11429,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2025-11537,0.4,0.0,5.0,3.1,5.0,3.1,redhat,Awaiting Analysis
CVE-2025-11538,0.4,0.0,6.8,3.1,6.8,3.1,redhat,Awaiting Analysis
CVE-2025-11621,0.4,0.0,8.1,3.1,8.1,3.1,hashicorp,Analyzed
CVE-2025-11687,0.4,0.0,6.1,3.1,6.1,3.1,redhat,Awaiting Analysis
CVE-2025-11776,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-11794,0.4,0.0,4.9,3.1,4.9,3.1,mattermost,Analyzed
CVE-2025-11844,0.4,0.0,5.4,3.0,5.4,3.0,huntr,Analyzed
CVE-2025-11953,0.4,0.0,9.8,3.1,9.8,3.1,jfrog,Analyzed
CVE-2025-12044,0.4,0.0,7.5,3.1,7.5,3.1,hashicorp,Analyzed
CVE-2025-12082,0.4,0.0,7.5,3.1,7.5,3.1,drupal,Analyzed
CVE-2025-12083,0.4,0.0,6.1,3.1,6.1,3.1,drupal,Analyzed
CVE-2025-12110,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2025-12150,0.4,0.0,3.1,3.1,3.1,3.1,redhat,Analyzed
CVE-2025-12390,0.4,0.0,6.0,3.1,6.0,3.1,redhat,Awaiting Analysis
CVE-2025-12466,0.4,0.0,7.5,3.1,7.5,3.1,drupal,Analyzed
CVE-2025-1247,0.4,0.0,8.3,3.1,8.3,3.1,redhat,Awaiting Analysis
CVE-2025-12543,0.4,0.0,9.6,3.1,9.6,3.1,redhat,Modified
CVE-2025-12559,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-12638,0.4,0.0,8.0,3.0,8.0,3.0,huntr,Awaiting Analysis
CVE-2025-12689,0.4,0.0,6.5,3.1,6.5,3.1,mattermost,Analyzed
CVE-2025-12695,0.4,0.0,5.9,3.1,5.9,3.1,jfrog,Awaiting Analysis
CVE-2025-12756,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-12760,0.4,0.0,5.4,3.1,5.4,3.1,drupal,Analyzed
CVE-2025-12761,0.4,0.0,3.5,3.1,3.5,3.1,drupal,Analyzed
CVE-2025-12764,0.4,0.0,7.5,3.1,7.5,3.1,f86ef6dc-4d3a-42ad-8f28-e6d5547a5007,Analyzed
CVE-2025-12790,0.4,0.0,7.4,3.1,7.4,3.1,redhat,Awaiting Analysis
CVE-2025-12816,0.4,0.0,8.6,3.1,8.6,3.1,cert,Analyzed
CVE-2025-1293,0.4,0.0,8.2,3.1,8.2,3.1,hashicorp,Analyzed
CVE-2025-1296,0.4,0.0,6.5,3.1,6.5,3.1,hashicorp,Analyzed
CVE-2025-1300,0.4,0.0,6.1,3.1,6.1,3.1,85b1779b-6ecd-4f52-bcc5-73eac4659dcf,Analyzed
CVE-2025-13081,0.4,0.0,5.9,3.1,5.9,3.1,drupal,Analyzed
CVE-2025-13083,0.4,0.0,3.7,3.1,3.7,3.1,drupal,Modified
CVE-2025-13204,0.4,0.0,7.3,3.1,7.3,3.1,cert,Analyzed
CVE-2025-13281,0.4,0.0,5.8,3.1,5.8,3.1,liggitt,Awaiting Analysis
CVE-2025-13321,0.4,0.0,3.3,3.1,3.3,3.1,mattermost,Analyzed
CVE-2025-13327,0.4,0.0,6.3,3.1,6.3,3.1,redhat,Analyzed
CVE-2025-13352,0.4,0.0,3.0,3.1,3.0,3.1,mattermost,Analyzed
CVE-2025-13372,0.4,0.0,4.3,3.1,4.3,3.1,6a34fbeb-21d4-45e7-8e0a-62b95bc12c92,Analyzed
CVE-2025-13467,0.4,0.0,5.5,3.1,5.5,3.1,redhat,Awaiting Analysis
CVE-2025-13609,0.4,0.0,8.2,3.1,8.2,3.1,redhat,Awaiting Analysis
CVE-2025-13767,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-13821,0.4,0.0,5.7,3.1,5.7,3.1,mattermost,Analyzed
CVE-2025-13881,0.4,0.0,2.7,3.1,2.7,3.1,redhat,Awaiting Analysis
CVE-2025-13888,0.4,0.0,9.1,3.1,9.1,3.1,redhat,Awaiting Analysis
CVE-2025-1391,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2025-1398,0.4,0.0,3.3,3.1,3.3,3.1,mattermost,Analyzed
CVE-2025-14009,0.4,0.0,10.0,3.0,10.0,3.0,huntr,Analyzed
CVE-2025-14010,0.4,0.0,5.5,3.1,5.5,3.1,redhat,Analyzed
CVE-2025-1403,0.4,0.0,8.6,3.1,8.6,3.1,ibm,Analyzed
CVE-2025-14082,0.4,0.0,2.7,3.1,2.7,3.1,redhat,Awaiting Analysis
CVE-2025-14083,0.4,0.0,2.7,3.1,2.7,3.1,redhat,Awaiting Analysis
CVE-2025-14279,0.4,0.0,8.1,3.0,8.1,3.0,huntr,Analyzed
CVE-2025-14350,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-14505,0.4,0.0,5.6,3.1,5.6,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-14525,0.4,0.0,6.4,3.1,6.4,3.1,redhat,Awaiting Analysis
CVE-2025-14542,0.4,0.0,7.5,3.1,7.5,3.1,jfrog,Awaiting Analysis
CVE-2025-14559,0.4,0.0,6.5,3.1,6.5,3.1,redhat,Awaiting Analysis
CVE-2025-14675,0.4,0.0,7.2,3.1,7.2,3.1,wordfence,Awaiting Analysis
CVE-2025-1472,0.4,0.0,4.3,3.1,4.3,3.1,mattermost,Analyzed
CVE-2025-14778,0.4,0.0,5.4,3.1,5.4,3.1,redhat,Awaiting Analysis
CVE-2025-14874,0.6,0.0,7.5,3.1,7.5,3.1,redhat,Modified
CVE-2025-14969,0.4,0.0,4.3,3.1,4.3,3.1,redhat,Awaiting Analysis
CVE-2025-15036,0.4,0.0,9.6,3.0,9.6,3.0,huntr,Undergoing Analysis
CVE-2025-15379,0.4,0.0,10.0,3.0,10.0,3.0,huntr,Undergoing Analysis
CVE-2025-15381,0.4,0.0,8.1,3.0,8.1,3.0,huntr,Undergoing Analysis
CVE-2025-1634,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2025-1647,0.4,0.0,5.6,3.1,5.6,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-1752,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Modified
CVE-2025-1753,0.4,0.0,7.8,3.0,7.8,3.0,huntr,Analyzed
CVE-2025-1767,0.4,0.0,6.5,3.1,6.5,3.1,liggitt,Awaiting Analysis
CVE-2025-1792,0.4,0.0,3.1,3.1,3.1,3.1,mattermost,Analyzed
CVE-2025-1793,0.4,0.0,9.8,3.0,9.8,3.0,huntr,Analyzed
CVE-2025-1948,0.4,0.0,7.5,3.1,7.5,3.1,eclipse,Analyzed
CVE-2025-1974,0.4,0.0,9.8,3.1,9.8,3.1,liggitt,Awaiting Analysis
CVE-2025-1975,0.4,0.0,7.5,3.0,7.5,3.0,huntr,Analyzed
CVE-2025-2000,0.4,0.0,9.8,3.1,9.8,3.1,ibm,Analyzed
CVE-2025-20086,0.4,0.0,6.5,3.1,6.5,3.1,mattermost,Analyzed
CVE-2025-20088,0.4,0.0,6.5,3.1,6.5,3.1,mattermost,Analyzed
CVE-2025-21088,0.4,0.0,6.5,3.1,6.5,3.1,mattermost,Analyzed
CVE-2025-21172,0.4,0.0,7.5,3.1,7.5,3.1,microsoft,Modified
CVE-2025-21176,0.4,0.0,8.8,3.1,8.8,3.1,microsoft,Modified
CVE-2025-21610,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
CVE-2025-21612,0.4,0.0,8.6,3.1,8.6,3.1,github,Awaiting Analysis
CVE-2025-21614,0.4,0.0,7.5,3.1,7.5,3.1,github,Analyzed
CVE-2025-21618,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-21621,0.4,0.0,6.1,3.1,6.1,3.1,github,Analyzed
CVE-2025-22146,0.4,0.0,9.1,3.1,9.1,3.1,github,Awaiting Analysis
CVE-2025-22150,0.4,0.0,6.8,3.1,6.8,3.1,github,Awaiting Analysis
CVE-2025-22151,0.4,0.0,3.7,3.1,3.7,3.1,github,Awaiting Analysis
CVE-2025-22153,0.4,0.0,7.9,3.1,7.9,3.1,github,Awaiting Analysis
CVE-2025-22223,0.4,0.0,5.3,3.1,5.3,3.1,vmware,Awaiting Analysis
CVE-2025-22227,0.4,0.0,6.1,3.1,6.1,3.1,vmware,Awaiting Analysis
CVE-2025-22228,0.4,0.0,7.4,3.1,7.4,3.1,vmware,Awaiting Analysis
CVE-2025-22233,0.4,0.0,3.1,3.1,3.1,3.1,vmware,Awaiting Analysis
CVE-2025-22234,0.4,0.0,5.3,3.1,5.3,3.1,vmware,Awaiting Analysis
CVE-2025-22235,0.4,0.0,7.3,3.1,7.3,3.1,vmware,Awaiting Analysis
CVE-2025-22236,0.4,0.0,8.1,3.1,8.1,3.1,vmware,Awaiting Analysis
CVE-2025-22237,0.4,0.0,6.7,3.1,6.7,3.1,vmware,Awaiting Analysis
CVE-2025-22238,0.4,0.0,4.2,3.1,4.2,3.1,vmware,Awaiting Analysis
CVE-2025-22239,0.4,0.0,8.1,3.1,8.1,3.1,vmware,Awaiting Analysis
CVE-2025-22240,0.4,0.0,6.3,3.1,6.3,3.1,vmware,Awaiting Analysis
CVE-2025-22241,0.4,0.0,5.6,3.1,5.6,3.1,vmware,Awaiting Analysis
CVE-2025-22242,0.4,0.0,5.6,3.1,5.6,3.1,vmware,Awaiting Analysis
CVE-2025-2240,0.4,0.0,7.5,3.1,7.5,3.1,redhat,Awaiting Analysis
CVE-2025-2241,0.4,0.0,8.2,3.1,8.2,3.1,redhat,Awaiting Analysis
CVE-2025-22449,0.4,0.0,3.8,3.1,3.8,3.1,mattermost,Analyzed
CVE-2025-22620,0.4,0.0,5.0,3.1,5.0,3.1,github,Awaiting Analysis
CVE-2025-22868,0.4,0.0,7.5,3.1,7.5,3.1,golang,Analyzed
CVE-2025-22869,0.4,0.0,7.5,3.1,7.5,3.1,golang,Analyzed
CVE-2025-22870,0.4,0.0,4.4,3.1,4.4,3.1,golang,Awaiting Analysis
CVE-2025-22871,1.0,0.0,9.1,3.1,9.1,3.1,golang,Awaiting Analysis
CVE-2025-23015,0.4,0.0,8.8,3.1,8.8,3.1,apache,Analyzed
CVE-2025-23020,0.4,0.0,5.3,3.1,5.3,3.1,mitre,Awaiting Analysis
CVE-2025-23026,0.4,0.0,6.1,3.1,6.1,3.1,github,Awaiting Analysis
CVE-2025-23028,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-23047,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-23184,0.4,0.0,7.5,3.1,7.5,3.1,apache,Modified
CVE-2025-23204,0.4,0.0,4.4,3.1,4.4,3.1,github,Awaiting Analysis
CVE-2025-23209,0.4,0.0,8.1,3.1,8.1,3.1,github,Analyzed
CVE-2025-23216,0.4,0.0,6.8,3.1,6.8,3.1,github,Analyzed
CVE-2025-23221,0.4,0.0,5.4,3.1,5.4,3.1,github,Awaiting Analysis
CVE-2025-23267,0.4,0.0,8.5,3.1,8.5,3.1,nvidia,Awaiting Analysis
CVE-2025-2336,0.4,0.0,4.8,3.1,4.8,3.1,36c7be3b-2937-45df-85ea-ca7133ea542c,Awaiting Analysis
CVE-2025-23367,0.4,0.0,6.5,3.1,6.5,3.1,redhat,Modified
CVE-2025-23368,0.4,0.0,8.1,3.1,8.1,3.1,redhat,Analyzed
CVE-2025-23387,0.4,0.0,5.3,3.1,5.3,3.1,suse,Awaiting Analysis
CVE-2025-23388,0.4,0.0,8.2,3.1,8.2,3.1,suse,Awaiting Analysis
CVE-2025-23389,0.4,0.0,8.4,3.1,8.4,3.1,suse,Awaiting Analysis
CVE-2025-23391,0.4,0.0,9.1,3.1,9.1,3.1,suse,Awaiting Analysis
CVE-2025-24010,0.4,0.0,6.5,3.1,6.5,3.1,github,Analyzed
CVE-2025-24011,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-24013,0.4,0.0,5.3,3.1,5.3,3.1,github,Analyzed
CVE-2025-24016,0.4,0.0,9.9,3.1,9.9,3.1,github,Analyzed
CVE-2025-24019,0.4,0.0,7.1,3.1,7.1,3.1,github,Analyzed
CVE-2025-24027,0.4,0.0,6.2,3.1,6.2,3.1,github,Awaiting Analysis
CVE-2025-24030,0.4,0.0,7.1,3.1,7.1,3.1,github,Analyzed
CVE-2025-24033,0.4,0.0,7.5,3.1,7.5,3.1,github,Awaiting Analysis
CVE-2025-24043,0.4,0.0,7.5,3.1,7.5,3.1,microsoft,Analyzed
CVE-2025-24070,0.4,0.0,7.0,3.1,7.0,3.1,microsoft,Analyzed
CVE-2025-24337,0.4,0.0,8.4,3.1,8.4,3.1,mitre,Awaiting Analysis
CVE-2025-24354,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
CVE-2025-24355,0.4,0.0,7.1,3.0,7.1,3.0,github,Awaiting Analysis
CVE-2025-24359,0.4,0.0,8.4,3.1,8.4,3.1,github,Awaiting Analysis
CVE-2025-24360,0.4,0.0,5.3,3.1,5.3,3.1,github,Awaiting Analysis
